ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];s_co2e[kg]
o_formedpart_1813;2023-04-04 08:50:30;p_mass[kg];0.02108;;
o_formedpart_1811;2023-04-04 08:50:36;;?;DC01;0
o_formedpart_1818;2023-04-04 08:50:40;;?;DC01;0
o_formedpart_1816;2023-04-04 08:50:53;;?;DC01;0
o_formedpart_1810;2023-04-04 08:50:56;p_mass[kg];0.02116;;
o_formedpart_1815;2023-04-04 08:50:57;p_mass[kg];0.02129;;
o_formedpart_1814;2023-04-04 08:51:03;p_mass[kg];0.02102;;
o_formedpart_1819;2023-04-04 08:51:03;;?;DC01;0
o_formedpart_1811;2023-04-04 08:51:11;p_mass[kg];0.02119;;
o_formedpart_1817;2023-04-04 08:51:12;;?;DC01;0
o_formedpart_1818;2023-04-04 08:51:15;p_mass[kg];0.02113;;
o_formedpart_1816;2023-04-04 08:51:28;p_mass[kg];0.02121;;
o_formedpart_1819;2023-04-04 08:51:38;p_mass[kg];0.02125;;
o_formedpart_1817;2023-04-04 08:51:47;p_mass[kg];0.0212;;
o_formedpart_1821;2023-04-04 08:51:47;;?;DC01;0
o_formedpart_1820;2023-04-04 08:52:18;;?;DC01;0
o_formedpart_1822;2023-04-04 08:52:19;;?;DC01;0
o_formedpart_1821;2023-04-04 08:52:22;p_mass[kg];0.02109;;
o_formedpart_1824;2023-04-04 08:52:24;;?;DC01;0
o_formedpart_1825;2023-04-04 08:52:44;;?;DC01;0
o_formedpart_1820;2023-04-04 08:52:53;p_mass[kg];0.02124;;
o_formedpart_1822;2023-04-04 08:52:54;p_mass[kg];0.02118;;
o_formedpart_1823;2023-04-04 08:52:57;;?;DC01;0
o_formedpart_1824;2023-04-04 08:52:59;p_mass[kg];0.02109;;
o_formedpart_1826;2023-04-04 08:53:11;;?;DC01;0
o_formedpart_1825;2023-04-04 08:53:19;p_mass[kg];0.02144;;
o_formedpart_1828;2023-04-04 08:53:30;;?;DC01;0
o_formedpart_1823;2023-04-04 08:53:32;p_mass[kg];0.02117;;
o_formedpart_1827;2023-04-04 08:53:36;;?;DC01;0
o_formedpart_1826;2023-04-04 08:53:46;p_mass[kg];0.02137;;
o_formedpart_1830;2023-04-04 08:53:58;;?;DC01;0
o_formedpart_1828;2023-04-04 08:54:05;p_mass[kg];0.0211;;
o_formedpart_1827;2023-04-04 08:54:11;p_mass[kg];0.02118;;
o_formedpart_1829;2023-04-04 08:54:18;;?;DC01;0
o_formedpart_1832;2023-04-04 08:54:21;;?;DC01;0
o_formedpart_1830;2023-04-04 08:54:34;p_mass[kg];0.02114;;
o_formedpart_1831;2023-04-04 08:54:37;;?;DC01;0
o_formedpart_1833;2023-04-04 08:54:45;;?;DC01;0
o_formedpart_1829;2023-04-04 08:54:53;p_mass[kg];0.02112;;
o_formedpart_1832;2023-04-04 08:54:56;p_mass[kg];0.02112;;
o_formedpart_1831;2023-04-04 08:55:12;p_mass[kg];0.02105;;
o_formedpart_1834;2023-04-04 08:55:18;;?;DC01;0
o_formedpart_1833;2023-04-04 08:55:20;p_mass[kg];0.02095;;
o_formedpart_1836;2023-04-04 08:55:37;;?;DC01;0
o_formedpart_1839;2023-04-04 08:55:54;;?;DC01;0
o_formedpart_1834;2023-04-04 08:55:54;p_mass[kg];0.02113;;
o_formedpart_1835;2023-04-04 08:56:01;;?;DC01;0
o_formedpart_1837;2023-04-04 08:56:07;;?;DC01;0
o_formedpart_1836;2023-04-04 08:56:12;p_mass[kg];0.02084;;
o_formedpart_1841;2023-04-04 08:56:17;;?;DC01;0
o_formedpart_1839;2023-04-04 08:56:29;p_mass[kg];0.02109;;
o_formedpart_1835;2023-04-04 08:56:36;p_mass[kg];0.02119;;
o_formedpart_1840;2023-04-04 08:56:36;;?;DC01;0
o_formedpart_1837;2023-04-04 08:56:42;p_mass[kg];0.02105;;
o_formedpart_1841;2023-04-04 08:56:52;p_mass[kg];0.02128;;
o_formedpart_1840;2023-04-04 08:57:12;p_mass[kg];0.02144;;
o_formedpart_1844;2023-04-04 08:57:23;;?;DC01;0
o_formedpart_1846;2023-04-04 08:57:35;;?;DC01;0
o_formedpart_1838;2023-04-04 08:57:36;;?;DC01;0
o_formedpart_1847;2023-04-04 08:57:42;;?;DC01;0
o_formedpart_1842;2023-04-04 08:57:50;;?;DC01;0
o_formedpart_1844;2023-04-04 08:57:58;p_mass[kg];0.02139;;
o_formedpart_1843;2023-04-04 08:58:07;;?;DC01;0
o_formedpart_1845;2023-04-04 08:58:07;;?;DC01;0
o_formedpart_1846;2023-04-04 08:58:10;p_mass[kg];0.02102;;
o_formedpart_1838;2023-04-04 08:58:11;p_mass[kg];0.02107;;
o_formedpart_1847;2023-04-04 08:58:17;p_mass[kg];0.02133;;
o_formedpart_1848;2023-04-04 08:58:18;;?;DC01;0
o_formedpart_1842;2023-04-04 08:58:25;p_mass[kg];0.02116;;
o_formedpart_1843;2023-04-04 08:58:42;p_mass[kg];0.02111;;
o_formedpart_1849;2023-04-04 08:58:42;;?;DC01;0
o_formedpart_1845;2023-04-04 08:58:42;p_mass[kg];0.02116;;
o_formedpart_1848;2023-04-04 08:58:53;p_mass[kg];0.02131;;
o_formedpart_1851;2023-04-04 08:58:56;;?;DC01;0
o_formedpart_1850;2023-04-04 08:59:01;;?;DC01;0
o_formedpart_1853;2023-04-04 08:59:11;;?;DC01;0
o_formedpart_1849;2023-04-04 08:59:17;p_mass[kg];0.02111;;
o_formedpart_1851;2023-04-04 08:59:31;p_mass[kg];0.02118;;
o_formedpart_1850;2023-04-04 08:59:36;p_mass[kg];0.02111;;
o_formedpart_1853;2023-04-04 08:59:45;p_mass[kg];0.02104;;
o_formedpart_1852;2023-04-04 08:59:55;;?;DC01;0
o_formedpart_1854;2023-04-04 09:00:00;;?;DC01;0
o_formedpart_1859;2023-04-04 09:00:25;;?;DC01;0
o_formedpart_1857;2023-04-04 09:00:27;;?;DC01;0
o_formedpart_1855;2023-04-04 09:00:30;;?;DC01;0
o_formedpart_1852;2023-04-04 09:00:30;p_mass[kg];0.02118;;
o_formedpart_1854;2023-04-04 09:00:34;p_mass[kg];0.02116;;
o_formedpart_1856;2023-04-04 09:00:49;;?;DC01;0
o_formedpart_1860;2023-04-04 09:00:59;;?;DC01;0
o_formedpart_1859;2023-04-04 09:01:01;p_mass[kg];0.02135;;
o_formedpart_1857;2023-04-04 09:01:02;p_mass[kg];0.02099;;
o_formedpart_1855;2023-04-04 09:01:05;p_mass[kg];0.02151;;
o_formedpart_1858;2023-04-04 09:01:08;;?;DC01;0
o_formedpart_1861;2023-04-04 09:01:10;;?;DC01;0
o_formedpart_1856;2023-04-04 09:01:24;p_mass[kg];0.02119;;
o_formedpart_1862;2023-04-04 09:01:31;;?;DC01;0
o_formedpart_1860;2023-04-04 09:01:34;p_mass[kg];0.0213;;
o_formedpart_1858;2023-04-04 09:01:43;p_mass[kg];0.02102;;
o_formedpart_1861;2023-04-04 09:01:44;p_mass[kg];0.02104;;
o_formedpart_1863;2023-04-04 09:02:05;;?;DC01;0
o_formedpart_1862;2023-04-04 09:02:06;p_mass[kg];0.02088;;
o_formedpart_1865;2023-04-04 09:02:14;;?;DC01;0
o_formedpart_1866;2023-04-04 09:02:26;;?;DC01;0
o_formedpart_1867;2023-04-04 09:02:29;;?;DC01;0
o_formedpart_1863;2023-04-04 09:02:41;p_mass[kg];0.02111;;
o_formedpart_1868;2023-04-04 09:02:47;;?;DC01;0
o_formedpart_1865;2023-04-04 09:02:49;p_mass[kg];0.02107;;
o_formedpart_1869;2023-04-04 09:02:53;;?;DC01;0
o_formedpart_1866;2023-04-04 09:03:00;p_mass[kg];0.02112;;
o_formedpart_1867;2023-04-04 09:03:04;p_mass[kg];0.02097;;
o_formedpart_1864;2023-04-04 09:03:05;;?;DC01;0
o_formedpart_1868;2023-04-04 09:03:22;p_mass[kg];0.0212;;
o_formedpart_1869;2023-04-04 09:03:28;p_mass[kg];0.02157;;
o_formedpart_1872;2023-04-04 09:03:37;;?;DC01;0
o_formedpart_1864;2023-04-04 09:03:40;p_mass[kg];0.02124;;
o_formedpart_1871;2023-04-04 09:03:50;;?;DC01;0
o_formedpart_1870;2023-04-04 09:03:58;;?;DC01;0
o_formedpart_1872;2023-04-04 09:04:12;p_mass[kg];0.0212;;
o_formedpart_1873;2023-04-04 09:04:14;;?;DC01;0
o_formedpart_1875;2023-04-04 09:04:25;;?;DC01;0
o_formedpart_1871;2023-04-04 09:04:25;p_mass[kg];0.02127;;
o_formedpart_1874;2023-04-04 09:04:26;;?;DC01;0
o_formedpart_1870;2023-04-04 09:04:33;p_mass[kg];0.02097;;
o_formedpart_1873;2023-04-04 09:04:49;p_mass[kg];0.02121;;
o_formedpart_1876;2023-04-04 09:04:59;;?;DC01;0
o_formedpart_1875;2023-04-04 09:05:00;p_mass[kg];0.02146;;
o_formedpart_1874;2023-04-04 09:05:01;p_mass[kg];0.021;;
o_formedpart_1876;2023-04-04 09:05:34;p_mass[kg];0.02128;;
o_formedpart_1881;2023-04-04 09:05:58;;?;DC01;0
o_formedpart_1877;2023-04-04 09:06:11;;?;DC01;0
o_formedpart_1880;2023-04-04 09:06:14;;?;DC01;0
o_formedpart_1883;2023-04-04 09:06:20;;?;DC01;0
o_formedpart_1878;2023-04-04 09:06:21;;?;DC01;0
o_formedpart_1879;2023-04-04 09:06:23;;?;DC01;0
o_formedpart_1881;2023-04-04 09:06:33;p_mass[kg];0.02093;;
o_formedpart_1877;2023-04-04 09:06:47;p_mass[kg];0.02106;;
o_formedpart_1880;2023-04-04 09:06:49;p_mass[kg];0.02122;;
o_formedpart_1884;2023-04-04 09:06:52;;?;DC01;0
o_formedpart_1883;2023-04-04 09:06:55;p_mass[kg];0.02097;;
o_formedpart_1878;2023-04-04 09:06:57;p_mass[kg];0.02126;;
o_formedpart_1879;2023-04-04 09:06:59;p_mass[kg];0.02121;;
o_formedpart_1885;2023-04-04 09:07:00;;?;DC01;0
o_formedpart_1882;2023-04-04 09:07:15;;?;DC01;0
o_formedpart_1884;2023-04-04 09:07:26;p_mass[kg];0.02098;;
o_formedpart_1885;2023-04-04 09:07:35;p_mass[kg];0.02125;;
o_formedpart_1887;2023-04-04 09:07:36;;?;DC01;0
o_formedpart_1882;2023-04-04 09:07:50;p_mass[kg];0.02123;;
o_formedpart_1886;2023-04-04 09:07:53;;?;DC01;0
o_formedpart_1888;2023-04-04 09:08:04;;?;DC01;0
o_formedpart_1887;2023-04-04 09:08:11;p_mass[kg];0.02125;;
o_formedpart_1890;2023-04-04 09:08:26;;?;DC01;0
o_formedpart_1886;2023-04-04 09:08:29;p_mass[kg];0.02097;;
o_formedpart_1892;2023-04-04 09:08:30;;?;DC01;0
o_formedpart_1889;2023-04-04 09:08:34;;?;DC01;0
o_formedpart_1888;2023-04-04 09:08:39;p_mass[kg];0.02109;;
o_formedpart_1891;2023-04-04 09:08:43;;?;DC01;0
o_formedpart_1894;2023-04-04 09:09:00;;?;DC01;0
o_formedpart_1890;2023-04-04 09:09:01;p_mass[kg];0.02102;;
o_formedpart_1892;2023-04-04 09:09:06;p_mass[kg];0.0212;;
o_formedpart_1889;2023-04-04 09:09:09;p_mass[kg];0.02125;;
o_formedpart_1891;2023-04-04 09:09:18;p_mass[kg];0.02116;;
o_formedpart_1894;2023-04-04 09:09:35;p_mass[kg];0.02124;;
o_formedpart_1897;2023-04-04 09:09:41;;?;DC01;0
o_formedpart_1893;2023-04-04 09:09:41;;?;DC01;0
o_formedpart_1895;2023-04-04 09:10:02;;?;DC01;0
o_formedpart_1898;2023-04-04 09:10:15;;?;DC01;0
o_formedpart_1897;2023-04-04 09:10:16;p_mass[kg];0.02107;;
o_formedpart_1893;2023-04-04 09:10:16;p_mass[kg];0.02114;;
o_formedpart_1896;2023-04-04 09:10:18;;?;DC01;0
o_formedpart_1900;2023-04-04 09:10:29;;?;DC01;0
o_formedpart_1895;2023-04-04 09:10:37;p_mass[kg];0.02127;;
o_formedpart_1899;2023-04-04 09:10:38;;?;DC01;0
o_formedpart_1898;2023-04-04 09:10:50;p_mass[kg];0.02101;;
o_formedpart_1896;2023-04-04 09:10:53;p_mass[kg];0.02115;;
o_formedpart_1901;2023-04-04 09:11:03;;?;DC01;0
o_formedpart_1900;2023-04-04 09:11:04;p_mass[kg];0.02111;;
o_formedpart_1899;2023-04-04 09:11:13;p_mass[kg];0.02133;;
o_formedpart_1904;2023-04-04 09:11:16;;?;DC01;0
o_formedpart_1903;2023-04-04 09:11:17;;?;DC01;0
o_formedpart_1906;2023-04-04 09:11:34;;?;DC01;0
o_formedpart_1901;2023-04-04 09:11:38;p_mass[kg];0.02122;;
o_formedpart_1904;2023-04-04 09:11:51;p_mass[kg];0.02121;;
o_formedpart_1903;2023-04-04 09:11:51;p_mass[kg];0.02105;;
o_formedpart_1908;2023-04-04 09:12:03;;?;DC01;0
o_formedpart_1902;2023-04-04 09:12:06;;?;DC01;0
o_formedpart_1906;2023-04-04 09:12:09;p_mass[kg];0.02127;;
o_formedpart_1905;2023-04-04 09:12:35;;?;DC01;0
o_formedpart_1909;2023-04-04 09:12:35;;?;DC01;0
o_formedpart_1908;2023-04-04 09:12:37;p_mass[kg];0.02125;;
o_formedpart_1902;2023-04-04 09:12:41;p_mass[kg];0.02118;;
o_formedpart_1910;2023-04-04 09:12:48;;?;DC01;0
o_formedpart_1911;2023-04-04 09:12:52;;?;DC01;0
o_formedpart_1907;2023-04-04 09:13:00;;?;DC01;0
o_formedpart_1905;2023-04-04 09:13:10;p_mass[kg];0.02128;;
o_formedpart_1909;2023-04-04 09:13:10;p_mass[kg];0.02119;;
o_formedpart_1910;2023-04-04 09:13:23;p_mass[kg];0.0213;;
o_formedpart_1911;2023-04-04 09:13:27;p_mass[kg];0.02114;;
o_formedpart_1912;2023-04-04 09:13:32;;?;DC01;0
o_formedpart_1907;2023-04-04 09:13:34;p_mass[kg];0.02115;;
o_formedpart_1913;2023-04-04 09:13:58;;?;DC01;0
o_formedpart_1912;2023-04-04 09:14:06;p_mass[kg];0.02109;;
o_formedpart_1915;2023-04-04 09:14:18;;?;DC01;0
o_formedpart_1916;2023-04-04 09:14:21;;?;DC01;0
o_formedpart_1917;2023-04-04 09:14:27;;?;DC01;0
o_formedpart_1913;2023-04-04 09:14:33;p_mass[kg];0.02108;;
o_formedpart_1914;2023-04-04 09:14:39;;?;DC01;0
o_formedpart_1915;2023-04-04 09:14:53;p_mass[kg];0.02127;;
o_formedpart_1916;2023-04-04 09:14:56;p_mass[kg];0.02106;;
o_formedpart_1917;2023-04-04 09:15:02;p_mass[kg];0.02141;;
o_formedpart_1914;2023-04-04 09:15:14;p_mass[kg];0.02134;;
o_formedpart_1919;2023-04-04 09:15:16;;?;DC01;0
o_formedpart_1918;2023-04-04 09:15:27;;?;DC01;0
o_formedpart_1920;2023-04-04 09:15:31;;?;DC01;0
o_formedpart_1922;2023-04-04 09:15:46;;?;DC01;0
o_formedpart_1923;2023-04-04 09:15:48;;?;DC01;0
o_formedpart_1919;2023-04-04 09:15:51;p_mass[kg];0.02111;;
o_formedpart_1924;2023-04-04 09:15:53;;?;DC01;0
o_formedpart_1921;2023-04-04 09:15:54;;?;DC01;0
o_formedpart_1918;2023-04-04 09:16:02;p_mass[kg];0.02107;;
o_formedpart_1920;2023-04-04 09:16:06;p_mass[kg];0.02128;;
o_formedpart_1922;2023-04-04 09:16:21;p_mass[kg];0.02128;;
o_formedpart_1923;2023-04-04 09:16:23;p_mass[kg];0.02125;;
o_formedpart_1924;2023-04-04 09:16:28;p_mass[kg];0.02108;;
o_formedpart_1921;2023-04-04 09:16:29;p_mass[kg];0.02114;;
o_formedpart_1928;2023-04-04 09:16:42;;?;DC01;0
o_formedpart_1926;2023-04-04 09:16:58;;?;DC01;0
o_formedpart_1927;2023-04-04 09:17:07;;?;DC01;0
o_formedpart_1925;2023-04-04 09:17:14;;?;DC01;0
o_formedpart_1928;2023-04-04 09:17:17;p_mass[kg];0.02107;;
o_formedpart_1930;2023-04-04 09:17:31;;?;DC01;0
o_formedpart_1926;2023-04-04 09:17:33;p_mass[kg];0.02107;;
o_formedpart_1927;2023-04-04 09:17:42;p_mass[kg];0.02125;;
o_formedpart_1925;2023-04-04 09:17:49;p_mass[kg];0.02111;;
o_formedpart_1932;2023-04-04 09:17:52;;?;DC01;0
o_formedpart_1933;2023-04-04 09:17:57;;?;DC01;0
o_formedpart_1930;2023-04-04 09:18:06;p_mass[kg];0.02129;;
o_formedpart_1929;2023-04-04 09:18:20;;?;DC01;0
o_formedpart_1932;2023-04-04 09:18:27;p_mass[kg];0.0211;;
o_formedpart_1933;2023-04-04 09:18:32;p_mass[kg];0.02108;;
o_formedpart_1931;2023-04-04 09:18:45;;?;DC01;0
o_formedpart_1929;2023-04-04 09:18:55;p_mass[kg];0.02122;;
o_formedpart_1935;2023-04-04 09:19:09;;?;DC01;0
o_formedpart_1934;2023-04-04 09:19:16;;?;DC01;0
o_formedpart_1931;2023-04-04 09:19:20;p_mass[kg];0.02137;;
o_formedpart_1936;2023-04-04 09:19:28;;?;DC01;0
o_formedpart_1935;2023-04-04 09:19:44;p_mass[kg];0.02124;;
o_formedpart_1934;2023-04-04 09:19:52;p_mass[kg];0.02116;;
o_formedpart_1937;2023-04-04 09:19:57;;?;DC01;0
o_formedpart_1936;2023-04-04 09:20:03;p_mass[kg];0.02083;;
o_formedpart_1938;2023-04-04 09:20:03;;?;DC01;0
o_formedpart_1939;2023-04-04 09:20:15;;?;DC01;0
o_formedpart_1937;2023-04-04 09:20:32;p_mass[kg];0.02109;;
o_formedpart_1940;2023-04-04 09:20:34;;?;DC01;0
o_formedpart_1938;2023-04-04 09:20:38;p_mass[kg];0.02129;;
o_formedpart_1941;2023-04-04 09:20:41;;?;DC01;0
o_formedpart_1939;2023-04-04 09:20:50;p_mass[kg];0.0213;;
o_formedpart_1942;2023-04-04 09:20:59;;?;DC01;0
o_formedpart_1940;2023-04-04 09:21:08;p_mass[kg];0.02112;;
o_formedpart_1944;2023-04-04 09:21:14;;?;DC01;0
o_formedpart_1941;2023-04-04 09:21:16;p_mass[kg];0.02117;;
o_formedpart_1943;2023-04-04 09:21:30;;?;DC01;0
o_formedpart_1947;2023-04-04 09:21:31;;?;DC01;0
o_formedpart_1942;2023-04-04 09:21:33;p_mass[kg];0.02113;;
o_formedpart_1944;2023-04-04 09:21:49;p_mass[kg];0.02106;;
o_formedpart_1945;2023-04-04 09:21:53;;?;DC01;0
o_formedpart_1950;2023-04-04 09:21:59;;?;DC01;0
o_formedpart_1949;2023-04-04 09:22:01;;?;DC01;0
o_formedpart_1943;2023-04-04 09:22:05;p_mass[kg];0.02119;;
o_formedpart_1947;2023-04-04 09:22:06;p_mass[kg];0.02121;;
o_formedpart_1946;2023-04-04 09:22:10;;?;DC01;0
o_formedpart_1945;2023-04-04 09:22:28;p_mass[kg];0.02105;;
o_formedpart_1950;2023-04-04 09:22:34;p_mass[kg];0.02115;;
o_formedpart_1949;2023-04-04 09:22:36;p_mass[kg];0.02122;;
o_formedpart_1946;2023-04-04 09:22:45;p_mass[kg];0.0211;;
o_formedpart_1948;2023-04-04 09:22:49;;?;DC01;0
o_formedpart_1951;2023-04-04 09:22:56;;?;DC01;0
o_formedpart_1948;2023-04-04 09:23:24;p_mass[kg];0.02125;;
o_formedpart_1953;2023-04-04 09:23:30;;?;DC01;0
o_formedpart_1951;2023-04-04 09:23:31;p_mass[kg];0.021;;
o_formedpart_1954;2023-04-04 09:23:31;;?;DC01;0
o_formedpart_1956;2023-04-04 09:23:49;;?;DC01;0
o_formedpart_1952;2023-04-04 09:23:57;;?;DC01;0
o_formedpart_1953;2023-04-04 09:24:05;p_mass[kg];0.02104;;
o_formedpart_1954;2023-04-04 09:24:06;p_mass[kg];0.02098;;
o_formedpart_1955;2023-04-04 09:24:07;;?;DC01;0
o_formedpart_1957;2023-04-04 09:24:08;;?;DC01;0
o_formedpart_1956;2023-04-04 09:24:24;p_mass[kg];0.02119;;
o_formedpart_1959;2023-04-04 09:24:25;;?;DC01;0
o_formedpart_1952;2023-04-04 09:24:33;p_mass[kg];0.0213;;
o_formedpart_1955;2023-04-04 09:24:43;p_mass[kg];0.02111;;
o_formedpart_1957;2023-04-04 09:24:43;p_mass[kg];0.0212;;
o_formedpart_1960;2023-04-04 09:24:50;;?;DC01;0
o_formedpart_1961;2023-04-04 09:24:57;;?;DC01;0
o_formedpart_1959;2023-04-04 09:25:00;p_mass[kg];0.0211;;
o_formedpart_1962;2023-04-04 09:25:18;;?;DC01;0
o_formedpart_1958;2023-04-04 09:25:20;;?;DC01;0
o_formedpart_1960;2023-04-04 09:25:25;p_mass[kg];0.02112;;
o_formedpart_1961;2023-04-04 09:25:32;p_mass[kg];0.0212;;
o_formedpart_1964;2023-04-04 09:25:39;;?;DC01;0
o_formedpart_1962;2023-04-04 09:25:52;p_mass[kg];0.02129;;
o_formedpart_1963;2023-04-04 09:25:55;;?;DC01;0
o_formedpart_1958;2023-04-04 09:25:55;p_mass[kg];0.02128;;
o_formedpart_1964;2023-04-04 09:26:14;p_mass[kg];0.02109;;
o_formedpart_1965;2023-04-04 09:26:24;;?;DC01;0
o_formedpart_1966;2023-04-04 09:26:29;;?;DC01;0
o_formedpart_1963;2023-04-04 09:26:30;p_mass[kg];0.02128;;
o_formedpart_1968;2023-04-04 09:26:37;;?;DC01;0
o_formedpart_1970;2023-04-04 09:26:55;;?;DC01;0
o_formedpart_1965;2023-04-04 09:27:00;p_mass[kg];0.02138;;
o_formedpart_1966;2023-04-04 09:27:04;p_mass[kg];0.02126;;
o_formedpart_1968;2023-04-04 09:27:12;p_mass[kg];0.02122;;
o_formedpart_1969;2023-04-04 09:27:16;;?;DC01;0
o_formedpart_1970;2023-04-04 09:27:31;p_mass[kg];0.02117;;
o_formedpart_1967;2023-04-04 09:27:32;;?;DC01;0
o_formedpart_1974;2023-04-04 09:27:44;;?;DC01;0
o_formedpart_1972;2023-04-04 09:27:48;;?;DC01;0
o_formedpart_1969;2023-04-04 09:27:50;p_mass[kg];0.02117;;
o_formedpart_1971;2023-04-04 09:27:56;;?;DC01;0
o_formedpart_1973;2023-04-04 09:28:02;;?;DC01;0
o_formedpart_1967;2023-04-04 09:28:07;p_mass[kg];0.0211;;
o_formedpart_1975;2023-04-04 09:28:14;;?;DC01;0
o_formedpart_1974;2023-04-04 09:28:20;p_mass[kg];0.02127;;
o_formedpart_1972;2023-04-04 09:28:22;p_mass[kg];0.02113;;
o_formedpart_1971;2023-04-04 09:28:31;p_mass[kg];0.0213;;
o_formedpart_1973;2023-04-04 09:28:38;p_mass[kg];0.02107;;
o_formedpart_1976;2023-04-04 09:28:48;;?;DC01;0
o_formedpart_1975;2023-04-04 09:28:48;p_mass[kg];0.02131;;
o_formedpart_1977;2023-04-04 09:29:06;;?;DC01;0
o_formedpart_1978;2023-04-04 09:29:23;;?;DC01;0
o_formedpart_1976;2023-04-04 09:29:23;p_mass[kg];0.02105;;
o_formedpart_1977;2023-04-04 09:29:41;p_mass[kg];0.02124;;
o_formedpart_1979;2023-04-04 09:29:48;;?;DC01;0
o_formedpart_1978;2023-04-04 09:29:58;p_mass[kg];0.02108;;
o_formedpart_1982;2023-04-04 09:30:07;;?;DC01;0
o_formedpart_1981;2023-04-04 09:30:14;;?;DC01;0
o_formedpart_1980;2023-04-04 09:30:20;;?;DC01;0
o_formedpart_1979;2023-04-04 09:30:23;p_mass[kg];0.02105;;
o_formedpart_1985;2023-04-04 09:30:35;;?;DC01;0
o_formedpart_1982;2023-04-04 09:30:42;p_mass[kg];0.02094;;
o_formedpart_1983;2023-04-04 09:30:43;;?;DC01;0
o_formedpart_1981;2023-04-04 09:30:49;p_mass[kg];0.02096;;
o_formedpart_1980;2023-04-04 09:30:55;p_mass[kg];0.02102;;
o_formedpart_1985;2023-04-04 09:31:10;p_mass[kg];0.02104;;
o_formedpart_1987;2023-04-04 09:31:12;;?;DC01;0
o_formedpart_1983;2023-04-04 09:31:18;p_mass[kg];0.02092;;
o_formedpart_1984;2023-04-04 09:31:24;;?;DC01;0
o_formedpart_1987;2023-04-04 09:31:47;p_mass[kg];0.021;;
o_formedpart_1986;2023-04-04 09:31:47;;?;DC01;0
o_formedpart_1989;2023-04-04 09:31:49;;?;DC01;0
o_formedpart_1988;2023-04-04 09:31:58;;?;DC01;0
o_formedpart_1984;2023-04-04 09:31:59;p_mass[kg];0.02123;;
o_formedpart_1991;2023-04-04 09:32:05;;?;DC01;0
o_formedpart_1993;2023-04-04 09:32:19;;?;DC01;0
o_formedpart_1986;2023-04-04 09:32:22;p_mass[kg];0.02124;;
o_formedpart_1992;2023-04-04 09:32:23;;?;DC01;0
o_formedpart_1989;2023-04-04 09:32:24;p_mass[kg];0.02131;;
o_formedpart_1988;2023-04-04 09:32:33;p_mass[kg];0.02128;;
o_formedpart_1990;2023-04-04 09:32:38;;?;DC01;0
o_formedpart_1991;2023-04-04 09:32:40;p_mass[kg];0.02112;;
o_formedpart_1993;2023-04-04 09:32:54;p_mass[kg];0.02118;;
o_formedpart_1994;2023-04-04 09:32:56;;?;DC01;0
o_formedpart_1992;2023-04-04 09:32:58;p_mass[kg];0.02124;;
o_formedpart_1995;2023-04-04 09:33:11;;?;DC01;0
o_formedpart_1990;2023-04-04 09:33:13;p_mass[kg];0.02102;;
o_formedpart_1994;2023-04-04 09:33:31;p_mass[kg];0.02123;;
o_formedpart_1996;2023-04-04 09:33:33;;?;DC01;0
o_formedpart_1995;2023-04-04 09:33:46;p_mass[kg];0.0211;;
o_formedpart_2000;2023-04-04 09:34:03;;?;DC01;0
o_formedpart_1998;2023-04-04 09:34:07;;?;DC01;0
o_formedpart_1996;2023-04-04 09:34:08;p_mass[kg];0.02115;;
o_formedpart_1999;2023-04-04 09:34:25;;?;DC01;0
o_formedpart_2000;2023-04-04 09:34:38;p_mass[kg];0.02122;;
o_formedpart_1998;2023-04-04 09:34:42;p_mass[kg];0.02127;;
o_formedpart_2002;2023-04-04 09:34:47;;?;DC01;0
o_formedpart_1997;2023-04-04 09:34:54;;?;DC01;0
o_formedpart_1999;2023-04-04 09:35:00;p_mass[kg];0.02114;;
o_formedpart_2001;2023-04-04 09:35:02;;?;DC01;0
o_formedpart_2004;2023-04-04 09:35:06;;?;DC01;0
o_formedpart_2003;2023-04-04 09:35:09;;?;DC01;0
o_formedpart_2002;2023-04-04 09:35:22;p_mass[kg];0.0211;;
o_formedpart_1997;2023-04-04 09:35:29;p_mass[kg];0.02111;;
o_formedpart_2005;2023-04-04 09:35:31;;?;DC01;0
o_formedpart_2001;2023-04-04 09:35:37;p_mass[kg];0.02136;;
o_formedpart_2004;2023-04-04 09:35:41;p_mass[kg];0.0211;;
o_formedpart_2003;2023-04-04 09:35:44;p_mass[kg];0.02112;;
o_formedpart_2008;2023-04-04 09:35:46;;?;DC01;0
o_formedpart_2006;2023-04-04 09:36:01;;?;DC01;0
o_formedpart_2005;2023-04-04 09:36:06;p_mass[kg];0.02103;;
o_formedpart_2009;2023-04-04 09:36:18;;?;DC01;0
o_formedpart_2008;2023-04-04 09:36:21;p_mass[kg];0.02125;;
o_formedpart_2011;2023-04-04 09:36:25;;?;DC01;0
o_formedpart_2007;2023-04-04 09:36:27;;?;DC01;0
o_formedpart_2006;2023-04-04 09:36:36;p_mass[kg];0.02093;;
o_formedpart_2010;2023-04-04 09:36:46;;?;DC01;0
o_formedpart_2009;2023-04-04 09:36:53;p_mass[kg];0.02128;;
o_formedpart_2011;2023-04-04 09:36:59;p_mass[kg];0.02128;;
o_formedpart_2007;2023-04-04 09:37:02;p_mass[kg];0.02122;;
o_formedpart_2010;2023-04-04 09:37:20;p_mass[kg];0.02148;;
